arrival_datetime,weekday,operation_id,service_time_min,branch_id
2025-06-06 10:47,Пт,OP05,46.5,BR03
2025-06-06 11:02,Пт,OP04,34.7,BR03
2025-06-06 11:27,Пт,OP04,23.3,BR03
2025-06-06 11:30,Пт,OP04,10.0,BR03
2025-06-06 11:32,Пт,OP01,3.8,BR03
2025-06-06 11:34,Пт,OP04,11.3,BR03
2025-06-06 11:37,Пт,OP05,51.5,BR03
2025-06-06 11:41,Пт,OP01,6.1,BR03
2025-06-06 11:50,Пт,OP03,14.9,BR03
2025-06-06 11:51,Пт,OP01,6.6,BR03
2025-06-06 12:00,Пт,OP02,12.8,BR03
2025-06-06 12:04,Пт,OP01,6.6,BR03
2025-06-06 12:05,Пт,OP04,13.1,BR03
2025-06-06 12:12,Пт,OP03,12.0,BR03
2025-06-06 12:36,Пт,OP01,7.2,BR03
2025-06-06 12:44,Пт,OP01,6.2,BR03
2025-06-06 12:45,Пт,OP04,17.2,BR03
2025-06-06 12:46,Пт,OP01,4.4,BR03
2025-06-06 12:55,Пт,OP02,14.6,BR03
2025-06-06 12:56,Пт,OP05,40.5,BR03
2025-06-06 13:01,Пт,OP04,25.9,BR03
2025-06-06 13:04,Пт,OP05,43.9,BR03
2025-06-06 13:18,Пт,OP03,13.4,BR03
2025-06-06 13:23,Пт,OP04,25.5,BR03
2025-06-06 13:48,Пт,OP02,12.3,BR03
2025-06-06 13:55,Пт,OP01,2.0,BR03
2025-06-06 13:56,Пт,OP02,7.3,BR03
2025-06-06 14:03,Пт,OP01,7.1,BR03
2025-06-06 14:04,Пт,OP04,24.0,BR03
2025-06-06 14:07,Пт,OP02,9.9,BR03
2025-06-06 14:17,Пт,OP03,21.9,BR03
2025-06-06 14:39,Пт,OP02,7.7,BR03
2025-06-06 14:53,Пт,OP01,5.5,BR03
2025-06-06 14:58,Пт,OP04,10.0,BR03
2025-06-06 15:06,Пт,OP01,3.1,BR03
2025-06-06 15:10,Пт,OP05,30.0,BR03
2025-06-06 15:33,Пт,OP04,24.7,BR03
2025-06-06 15:36,Пт,OP04,36.7,BR03
2025-06-06 15:37,Пт,OP03,18.4,BR03
2025-06-06 15:38,Пт,OP01,5.8,BR03
2025-06-06 15:45,Пт,OP03,10.5,BR03
2025-06-06 15:45,Пт,OP01,3.8,BR03
2025-06-06 15:53,Пт,OP02,8.4,BR03
2025-06-06 16:11,Пт,OP01,4.0,BR03
2025-06-06 16:12,Пт,OP05,32.1,BR03
2025-06-06 16:20,Пт,OP01,7.4,BR03
2025-06-06 16:34,Пт,OP05,44.7,BR03
2025-06-06 16:35,Пт,OP01,6.9,BR03
2025-06-06 16:35,Пт,OP01,6.9,BR03
2025-06-06 16:50,Пт,OP03,8.0,BR03
2025-06-06 16:52,Пт,OP03,10.3,BR03
2025-06-06 16:53,Пт,OP04,29.0,BR03
2025-06-06 16:56,Пт,OP01,7.0,BR03
2025-06-06 17:00,Пт,OP05,33.6,BR03
2025-06-06 17:04,Пт,OP02,11.5,BR03
2025-06-06 17:08,Пт,OP01,5.9,BR03
2025-06-06 17:18,Пт,OP02,9.1,BR03
2025-06-06 17:31,Пт,OP02,9.7,BR03
2025-06-06 17:36,Пт,OP03,8.0,BR03
2025-06-06 17:46,Пт,OP04,10.0,BR03
2025-06-06 17:57,Пт,OP01,4.4,BR03
2025-06-06 18:07,Пт,OP02,6.4,BR03
2025-06-06 18:11,Пт,OP04,28.7,BR03
2025-06-06 18:16,Пт,OP03,15.9,BR03
2025-06-06 18:36,Пт,OP01,2.4,BR03
2025-06-06 18:40,Пт,OP02,13.3,BR03
2025-06-06 18:41,Пт,OP01,7.8,BR03
2025-06-07 09:10,Сб,OP01,4.6,BR03
2025-06-07 09:17,Сб,OP02,6.2,BR03
2025-06-07 09:22,Сб,OP02,13.3,BR03
2025-06-07 09:34,Сб,OP02,15.2,BR03
2025-06-07 09:38,Сб,OP04,23.2,BR03
2025-06-07 09:41,Сб,OP02,13.8,BR03
2025-06-07 09:59,Сб,OP04,27.8,BR03
2025-06-07 10:02,Сб,OP03,18.2,BR03
2025-06-07 10:16,Сб,OP04,36.2,BR03
2025-06-07 10:26,Сб,OP02,11.0,BR03
2025-06-07 10:26,Сб,OP06,38.6,BR03
2025-06-07 11:06,Сб,OP02,9.4,BR03
2025-06-07 11:27,Сб,OP03,21.7,BR03
2025-06-07 11:32,Сб,OP03,11.1,BR03
2025-06-07 11:33,Сб,OP06,48.6,BR03
2025-06-07 11:37,Сб,OP05,40.4,BR03
2025-06-07 11:57,Сб,OP01,5.7,BR03
2025-06-07 11:59,Сб,OP01,8.3,BR03
2025-06-07 12:08,Сб,OP04,34.0,BR03
2025-06-07 12:32,Сб,OP01,3.0,BR03
2025-06-07 12:37,Сб,OP01,7.6,BR03
2025-06-07 12:52,Сб,OP05,38.9,BR03
2025-06-07 13:05,Сб,OP04,29.1,BR03
2025-06-07 14:18,Сб,OP01,7.5,BR03
2025-06-07 14:32,Сб,OP04,19.7,BR03
2025-06-07 14:36,Сб,OP01,2.0,BR03
2025-06-07 14:43,Сб,OP04,33.7,BR03
2025-06-07 15:03,Сб,OP03,11.7,BR03
2025-06-07 15:24,Сб,OP01,11.2,BR03
2025-06-09 09:02,Пн,OP01,3.9,BR03
2025-06-09 09:03,Пн,OP01,7.1,BR03
2025-06-09 09:07,Пн,OP01,4.8,BR03
2025-06-09 09:07,Пн,OP03,9.8,BR03
2025-06-09 09:11,Пн,OP01,3.4,BR03
2025-06-09 09:22,Пн,OP02,8.1,BR03
2025-06-09 09:23,Пн,OP02,13.0,BR03
2025-06-09 09:30,Пн,OP01,6.5,BR03
2025-06-09 09:41,Пн,OP01,4.1,BR03
2025-06-09 09:43,Пн,OP02,10.4,BR03
2025-06-09 09:44,Пн,OP01,6.0,BR03
2025-06-09 09:48,Пн,OP01,4.7,BR03
2025-06-09 09:49,Пн,OP04,31.6,BR03
2025-06-09 09:54,Пн,OP03,10.1,BR03
2025-06-09 09:54,Пн,OP02,13.9,BR03
2025-06-09 09:57,Пн,OP02,12.1,BR03
2025-06-09 10:02,Пн,OP04,21.2,BR03
2025-06-09 10:05,Пн,OP01,2.4,BR03
2025-06-09 10:16,Пн,OP04,18.4,BR03
2025-06-09 10:22,Пн,OP03,12.6,BR03
2025-06-09 10:27,Пн,OP01,3.5,BR03
2025-06-09 10:35,Пн,OP01,2.5,BR03
2025-06-09 10:37,Пн,OP02,10.9,BR03
2025-06-09 10:48,Пн,OP01,3.9,BR03
2025-06-09 10:55,Пн,OP01,9.7,BR03
2025-06-09 11:04,Пн,OP05,36.3,BR03
2025-06-09 11:11,Пн,OP06,37.0,BR03
2025-06-09 11:17,Пн,OP01,7.5,BR03
2025-06-09 11:17,Пн,OP01,8.2,BR03
2025-06-09 11:21,Пн,OP05,34.0,BR03
2025-06-09 11:21,Пн,OP01,5.1,BR03
2025-06-09 11:30,Пн,OP01,3.3,BR03
2025-06-09 11:34,Пн,OP01,2.0,BR03
2025-06-09 11:39,Пн,OP02,5.6,BR03
2025-06-09 11:39,Пн,OP03,13.4,BR03
2025-06-09 11:42,Пн,OP04,34.3,BR03
2025-06-09 11:50,Пн,OP03,16.7,BR03
2025-06-09 11:50,Пн,OP03,9.2,BR03
2025-06-09 11:51,Пн,OP03,25.3,BR03
2025-06-09 12:01,Пн,OP06,45.0,BR03
2025-06-09 12:03,Пн,OP02,10.4,BR03
2025-06-09 12:04,Пн,OP02,9.4,BR03
2025-06-09 12:04,Пн,OP03,14.2,BR03
2025-06-09 12:05,Пн,OP02,14.4,BR03
2025-06-09 12:05,Пн,OP01,2.0,BR03
2025-06-09 12:08,Пн,OP04,27.1,BR03
2025-06-09 12:08,Пн,OP01,7.6,BR03
2025-06-09 12:14,Пн,OP04,31.5,BR03
2025-06-09 12:15,Пн,OP02,9.1,BR03
2025-06-09 12:16,Пн,OP01,5.4,BR03
2025-06-09 12:25,Пн,OP02,7.5,BR03
2025-06-09 12:28,Пн,OP06,58.2,BR03
2025-06-09 12:29,Пн,OP02,11.7,BR03
2025-06-09 12:31,Пн,OP01,5.6,BR03
2025-06-09 12:34,Пн,OP04,23.9,BR03
2025-06-09 12:55,Пн,OP03,19.5,BR03
2025-06-09 12:57,Пн,OP01,6.2,BR03
2025-06-09 12:58,Пн,OP02,9.7,BR03
2025-06-09 12:59,Пн,OP04,30.0,BR03
2025-06-09 13:05,Пн,OP04,25.1,BR03
2025-06-09 13:07,Пн,OP06,47.7,BR03
2025-06-09 13:13,Пн,OP02,10.4,BR03
2025-06-09 13:31,Пн,OP01,6.3,BR03
2025-06-09 13:34,Пн,OP01,6.1,BR03
2025-06-09 13:41,Пн,OP01,3.7,BR03
2025-06-09 13:51,Пн,OP02,6.8,BR03
2025-06-09 13:53,Пн,OP02,9.0,BR03
2025-06-09 13:55,Пн,OP03,13.6,BR03
2025-06-09 14:00,Пн,OP01,5.5,BR03
2025-06-09 14:07,Пн,OP03,16.4,BR03
2025-06-09 14:11,Пн,OP01,5.1,BR03
2025-06-09 14:22,Пн,OP03,18.4,BR03
2025-06-09 14:40,Пн,OP01,5.4,BR03
2025-06-09 14:46,Пн,OP01,4.6,BR03
2025-06-09 14:48,Пн,OP01,8.1,BR03
2025-06-09 15:01,Пн,OP01,2.4,BR03
2025-06-09 15:03,Пн,OP05,35.9,BR03
2025-06-09 15:04,Пн,OP01,3.1,BR03
2025-06-09 15:30,Пн,OP02,5.0,BR03
2025-06-09 15:33,Пн,OP02,6.6,BR03
2025-06-09 15:35,Пн,OP02,9.8,BR03
2025-06-09 15:38,Пн,OP06,57.1,BR03
2025-06-09 15:53,Пн,OP04,19.2,BR03
2025-06-09 16:02,Пн,OP03,21.2,BR03
2025-06-09 16:05,Пн,OP04,25.3,BR03
2025-06-09 16:08,Пн,OP01,8.7,BR03
2025-06-09 16:18,Пн,OP02,6.8,BR03
2025-06-09 16:21,Пн,OP03,18.5,BR03
2025-06-09 16:22,Пн,OP01,5.8,BR03
2025-06-09 16:26,Пн,OP01,4.6,BR03
2025-06-09 16:30,Пн,OP04,10.0,BR03
2025-06-09 16:37,Пн,OP02,9.3,BR03
2025-06-09 16:39,Пн,OP02,10.0,BR03
2025-06-09 16:43,Пн,OP03,13.7,BR03
2025-06-09 16:46,Пн,OP02,5.0,BR03
2025-06-09 16:59,Пн,OP02,5.2,BR03
2025-06-09 17:16,Пн,OP05,44.4,BR03
2025-06-09 17:30,Пн,OP01,4.9,BR03
2025-06-09 17:30,Пн,OP01,4.9,BR03
2025-06-09 17:33,Пн,OP01,8.7,BR03
2025-06-09 17:37,Пн,OP04,34.7,BR03
2025-06-09 17:45,Пн,OP02,7.2,BR03
2025-06-09 17:45,Пн,OP02,9.5,BR03
2025-06-09 17:53,Пн,OP01,3.4,BR03
2025-06-09 18:02,Пн,OP06,50.4,BR03
2025-06-09 18:08,Пн,OP03,18.8,BR03
2025-06-09 18:15,Пн,OP02,5.9,BR03
2025-06-09 18:25,Пн,OP03,22.0,BR03
2025-06-09 18:30,Пн,OP04,32.5,BR03
2025-06-09 18:35,Пн,OP04,30.0,BR03
2025-06-09 18:40,Пн,OP02,10.2,BR03
2025-06-09 18:43,Пн,OP04,35.4,BR03
2025-06-10 09:05,Вт,OP02,19.2,BR03
2025-06-10 09:07,Вт,OP04,18.3,BR03
2025-06-10 09:08,Вт,OP04,16.3,BR03
2025-06-10 09:13,Вт,OP01,5.0,BR03
2025-06-10 09:26,Вт,OP03,8.0,BR03
2025-06-10 09:28,Вт,OP01,5.8,BR03
2025-06-10 09:28,Вт,OP02,12.5,BR03
2025-06-10 09:35,Вт,OP01,5.8,BR03
2025-06-10 09:35,Вт,OP03,17.1,BR03
2025-06-10 09:38,Вт,OP01,6.8,BR03
2025-06-10 10:00,Вт,OP04,24.9,BR03
2025-06-10 10:06,Вт,OP02,8.4,BR03
2025-06-10 10:16,Вт,OP05,42.6,BR03
2025-06-10 10:22,Вт,OP05,42.7,BR03
2025-06-10 10:24,Вт,OP03,8.0,BR03
2025-06-10 10:26,Вт,OP02,9.0,BR03
2025-06-10 10:43,Вт,OP03,11.9,BR03
2025-06-10 10:46,Вт,OP04,35.0,BR03
2025-06-10 10:50,Вт,OP02,13.0,BR03
2025-06-10 10:52,Вт,OP02,9.9,BR03
2025-06-10 11:13,Вт,OP02,10.4,BR03
2025-06-10 11:15,Вт,OP02,10.9,BR03
2025-06-10 11:22,Вт,OP01,4.3,BR03
2025-06-10 11:27,Вт,OP02,9.7,BR03
2025-06-10 11:30,Вт,OP02,14.7,BR03
2025-06-10 11:52,Вт,OP04,30.2,BR03
2025-06-10 11:55,Вт,OP01,12.9,BR03
2025-06-10 12:57,Вт,OP03,9.4,BR03
2025-06-10 12:57,Вт,OP01,3.8,BR03
2025-06-10 13:01,Вт,OP01,11.2,BR03
2025-06-10 13:26,Вт,OP01,4.1,BR03
2025-06-10 13:40,Вт,OP03,10.7,BR03
2025-06-10 13:47,Вт,OP01,3.5,BR03
2025-06-10 14:00,Вт,OP01,5.1,BR03
2025-06-10 14:02,Вт,OP03,16.1,BR03
2025-06-10 14:19,Вт,OP05,43.4,BR03
2025-06-10 14:19,Вт,OP01,2.9,BR03
2025-06-10 14:24,Вт,OP01,4.5,BR03
2025-06-10 15:05,Вт,OP02,5.0,BR03
2025-06-10 15:06,Вт,OP03,20.4,BR03
2025-06-10 15:25,Вт,OP05,23.3,BR03
2025-06-10 15:53,Вт,OP01,2.0,BR03
2025-06-10 16:08,Вт,OP02,10.8,BR03
2025-06-10 16:24,Вт,OP02,11.4,BR03
2025-06-10 16:25,Вт,OP04,23.3,BR03
2025-06-10 16:26,Вт,OP04,21.7,BR03
2025-06-10 16:28,Вт,OP06,34.4,BR03
2025-06-10 16:31,Вт,OP01,4.6,BR03
2025-06-10 16:36,Вт,OP01,6.6,BR03
2025-06-10 16:36,Вт,OP01,4.7,BR03
2025-06-10 16:41,Вт,OP01,4.3,BR03
2025-06-10 16:42,Вт,OP05,20.0,BR03
2025-06-10 16:47,Вт,OP01,2.0,BR03
2025-06-10 16:53,Вт,OP01,2.7,BR03
2025-06-10 17:00,Вт,OP01,4.8,BR03
2025-06-10 17:12,Вт,OP01,2.0,BR03
2025-06-10 17:12,Вт,OP01,5.9,BR03
2025-06-10 17:26,Вт,OP05,33.9,BR03
2025-06-10 17:42,Вт,OP03,12.4,BR03
2025-06-10 17:45,Вт,OP04,14.9,BR03
2025-06-10 17:46,Вт,OP01,3.1,BR03
2025-06-10 17:58,Вт,OP03,9.7,BR03
2025-06-10 18:11,Вт,OP03,13.8,BR03
2025-06-10 18:28,Вт,OP04,12.7,BR03
2025-06-10 18:48,Вт,OP04,30.5,BR03
2025-06-11 09:17,Ср,OP02,13.9,BR03
2025-06-11 09:21,Ср,OP03,21.8,BR03
2025-06-11 09:24,Ср,OP04,21.1,BR03
2025-06-11 09:38,Ср,OP02,16.6,BR03
2025-06-11 09:44,Ср,OP05,44.3,BR03
2025-06-11 10:01,Ср,OP03,12.5,BR03
2025-06-11 10:07,Ср,OP02,12.1,BR03
2025-06-11 10:21,Ср,OP02,8.2,BR03
2025-06-11 10:29,Ср,OP01,8.0,BR03
2025-06-11 10:49,Ср,OP04,24.8,BR03
2025-06-11 10:56,Ср,OP02,7.9,BR03
2025-06-11 10:58,Ср,OP04,18.2,BR03
2025-06-11 11:03,Ср,OP01,6.2,BR03
2025-06-11 11:06,Ср,OP01,5.9,BR03
2025-06-11 11:07,Ср,OP02,12.3,BR03
2025-06-11 11:10,Ср,OP06,44.7,BR03
2025-06-11 11:23,Ср,OP02,10.8,BR03
2025-06-11 11:24,Ср,OP02,11.7,BR03
2025-06-11 11:24,Ср,OP02,6.3,BR03
2025-06-11 11:28,Ср,OP04,27.8,BR03
2025-06-11 11:35,Ср,OP02,8.1,BR03
2025-06-11 11:39,Ср,OP03,13.2,BR03
2025-06-11 11:40,Ср,OP02,12.7,BR03
2025-06-11 11:42,Ср,OP04,19.3,BR03
2025-06-11 12:22,Ср,OP02,5.0,BR03
2025-06-11 12:23,Ср,OP06,51.0,BR03
2025-06-11 12:32,Ср,OP04,32.1,BR03
2025-06-11 12:35,Ср,OP01,4.7,BR03
2025-06-11 12:39,Ср,OP01,8.7,BR03
2025-06-11 12:42,Ср,OP04,19.1,BR03
2025-06-11 12:43,Ср,OP01,2.4,BR03
2025-06-11 12:55,Ср,OP01,4.8,BR03
2025-06-11 12:55,Ср,OP01,6.3,BR03
2025-06-11 13:02,Ср,OP04,32.3,BR03
2025-06-11 13:15,Ср,OP02,11.2,BR03
2025-06-11 13:29,Ср,OP03,11.9,BR03
2025-06-11 13:30,Ср,OP06,51.5,BR03
2025-06-11 13:30,Ср,OP02,5.7,BR03
2025-06-11 13:42,Ср,OP04,27.4,BR03
2025-06-11 13:57,Ср,OP03,13.7,BR03
2025-06-11 14:08,Ср,OP01,4.7,BR03
2025-06-11 14:10,Ср,OP01,2.1,BR03
2025-06-11 14:12,Ср,OP02,7.7,BR03
2025-06-11 14:27,Ср,OP02,10.2,BR03
2025-06-11 14:28,Ср,OP04,27.3,BR03
2025-06-11 14:32,Ср,OP05,32.5,BR03
2025-06-11 14:38,Ср,OP04,35.7,BR03
2025-06-11 14:42,Ср,OP01,3.4,BR03
2025-06-11 14:48,Ср,OP01,5.5,BR03
2025-06-11 15:06,Ср,OP01,2.0,BR03
2025-06-11 15:09,Ср,OP01,5.3,BR03
2025-06-11 15:27,Ср,OP05,33.5,BR03
2025-06-11 15:38,Ср,OP04,26.6,BR03
2025-06-11 15:59,Ср,OP02,14.3,BR03
2025-06-11 16:07,Ср,OP01,2.0,BR03
2025-06-11 16:13,Ср,OP04,33.9,BR03
2025-06-11 16:14,Ср,OP03,13.6,BR03
2025-06-11 16:16,Ср,OP04,29.8,BR03
2025-06-11 16:22,Ср,OP01,6.2,BR03
2025-06-11 16:38,Ср,OP02,9.1,BR03
2025-06-11 16:41,Ср,OP06,56.7,BR03
2025-06-11 16:43,Ср,OP04,29.0,BR03
2025-06-11 16:47,Ср,OP03,23.3,BR03
2025-06-11 16:58,Ср,OP03,8.0,BR03
2025-06-11 17:07,Ср,OP02,8.0,BR03
2025-06-11 17:09,Ср,OP01,2.2,BR03
2025-06-11 17:11,Ср,OP05,23.7,BR03
2025-06-11 17:22,Ср,OP01,5.2,BR03
2025-06-11 17:30,Ср,OP03,17.3,BR03
2025-06-11 17:44,Ср,OP04,10.3,BR03
2025-06-11 17:45,Ср,OP06,79.6,BR03
2025-06-11 17:52,Ср,OP03,14.8,BR03
2025-06-11 17:53,Ср,OP01,5.8,BR03
2025-06-11 17:59,Ср,OP06,25.0,BR03
2025-06-11 18:06,Ср,OP04,15.8,BR03
2025-06-11 18:12,Ср,OP04,10.0,BR03
2025-06-11 18:37,Ср,OP01,3.9,BR03
2025-06-11 18:39,Ср,OP01,6.7,BR03
2025-06-11 18:54,Ср,OP04,26.0,BR03
2025-06-12 09:02,Чт,OP01,4.1,BR03
2025-06-12 09:05,Чт,OP06,25.0,BR03
2025-06-12 09:11,Чт,OP01,4.9,BR03
2025-06-12 09:13,Чт,OP02,10.8,BR03
2025-06-12 09:13,Чт,OP01,4.8,BR03
2025-06-12 09:14,Чт,OP01,3.1,BR03
2025-06-12 09:15,Чт,OP04,28.5,BR03
2025-06-12 09:16,Чт,OP03,20.3,BR03
2025-06-12 09:20,Чт,OP01,6.2,BR03
2025-06-12 09:26,Чт,OP02,9.4,BR03
2025-06-12 09:28,Чт,OP03,24.7,BR03
2025-06-12 09:28,Чт,OP04,20.8,BR03
2025-06-12 09:38,Чт,OP01,7.7,BR03
2025-06-12 09:43,Чт,OP02,13.7,BR03
2025-06-12 09:46,Чт,OP03,18.0,BR03
2025-06-12 10:01,Чт,OP04,21.5,BR03
2025-06-12 10:02,Чт,OP01,2.9,BR03
2025-06-12 10:04,Чт,OP01,2.0,BR03
2025-06-12 10:06,Чт,OP05,38.0,BR03
2025-06-12 10:07,Чт,OP01,3.8,BR03
2025-06-12 10:09,Чт,OP02,12.5,BR03
2025-06-12 10:17,Чт,OP02,13.3,BR03
2025-06-12 10:19,Чт,OP02,13.8,BR03
2025-06-12 10:21,Чт,OP01,5.6,BR03
2025-06-12 10:26,Чт,OP03,19.3,BR03
2025-06-12 10:29,Чт,OP03,16.9,BR03
2025-06-12 10:35,Чт,OP03,11.3,BR03
2025-06-12 10:40,Чт,OP03,9.9,BR03
2025-06-12 10:52,Чт,OP01,7.3,BR03
2025-06-12 10:56,Чт,OP02,8.2,BR03
2025-06-12 11:00,Чт,OP04,27.0,BR03
2025-06-12 11:05,Чт,OP03,17.8,BR03
2025-06-12 11:13,Чт,OP01,6.7,BR03
2025-06-12 11:14,Чт,OP04,13.3,BR03
2025-06-12 11:19,Чт,OP06,39.4,BR03
2025-06-12 11:20,Чт,OP04,19.6,BR03
2025-06-12 11:32,Чт,OP05,37.9,BR03
2025-06-12 11:37,Чт,OP03,14.3,BR03
2025-06-12 11:38,Чт,OP01,3.8,BR03
2025-06-12 11:48,Чт,OP01,5.2,BR03
2025-06-12 11:54,Чт,OP01,4.9,BR03
2025-06-12 11:56,Чт,OP05,46.3,BR03
2025-06-12 11:58,Чт,OP01,4.3,BR03
2025-06-12 12:25,Чт,OP01,6.4,BR03
2025-06-12 12:31,Чт,OP05,27.1,BR03
2025-06-12 12:37,Чт,OP04,20.4,BR03
2025-06-12 12:41,Чт,OP01,5.3,BR03
2025-06-12 12:45,Чт,OP01,5.5,BR03
2025-06-12 12:45,Чт,OP02,8.8,BR03
2025-06-12 12:53,Чт,OP02,5.0,BR03
2025-06-12 12:54,Чт,OP01,7.2,BR03
2025-06-12 13:14,Чт,OP03,11.6,BR03
2025-06-12 13:18,Чт,OP04,19.5,BR03
2025-06-12 13:29,Чт,OP06,64.8,BR03
2025-06-12 13:41,Чт,OP01,3.4,BR03
2025-06-12 13:45,Чт,OP01,3.7,BR03
2025-06-12 13:48,Чт,OP06,25.0,BR03
2025-06-12 14:00,Чт,OP03,18.6,BR03
2025-06-12 14:05,Чт,OP06,59.3,BR03
2025-06-12 14:17,Чт,OP02,9.6,BR03
2025-06-12 14:24,Чт,OP01,2.6,BR03
2025-06-12 14:44,Чт,OP03,20.7,BR03
2025-06-12 15:01,Чт,OP03,8.0,BR03
2025-06-12 15:05,Чт,OP05,31.3,BR03
2025-06-12 15:08,Чт,OP01,3.7,BR03
2025-06-12 15:11,Чт,OP03,13.4,BR03
2025-06-12 15:12,Чт,OP03,8.0,BR03
2025-06-12 15:42,Чт,OP02,13.3,BR03
2025-06-12 15:55,Чт,OP01,8.5,BR03
2025-06-12 16:03,Чт,OP05,32.2,BR03
2025-06-12 16:09,Чт,OP01,2.0,BR03
2025-06-12 16:15,Чт,OP01,4.9,BR03
2025-06-12 16:15,Чт,OP01,6.2,BR03
2025-06-12 16:24,Чт,OP04,30.4,BR03
2025-06-12 16:25,Чт,OP04,32.5,BR03
2025-06-12 16:35,Чт,OP01,4.6,BR03
2025-06-12 16:36,Чт,OP01,2.3,BR03
2025-06-12 16:43,Чт,OP05,31.8,BR03
2025-06-12 16:45,Чт,OP03,22.6,BR03
2025-06-12 16:53,Чт,OP01,6.6,BR03
2025-06-12 17:04,Чт,OP02,6.7,BR03
2025-06-12 17:24,Чт,OP05,42.7,BR03
2025-06-12 17:25,Чт,OP03,20.5,BR03
2025-06-12 17:34,Чт,OP06,97.8,BR03
2025-06-12 17:36,Чт,OP01,5.2,BR03
2025-06-12 17:37,Чт,OP04,13.6,BR03
2025-06-12 17:40,Чт,OP01,7.1,BR03
2025-06-12 17:42,Чт,OP01,4.5,BR03
2025-06-12 17:44,Чт,OP01,5.1,BR03
2025-06-12 17:49,Чт,OP06,53.9,BR03
2025-06-12 17:52,Чт,OP02,8.4,BR03
2025-06-12 17:57,Чт,OP03,22.3,BR03
2025-06-12 18:08,Чт,OP01,4.6,BR03
2025-06-12 18:10,Чт,OP02,12.1,BR03
2025-06-12 18:22,Чт,OP02,11.3,BR03
2025-06-12 18:31,Чт,OP01,5.2,BR03
2025-06-12 18:32,Чт,OP02,7.5,BR03
2025-06-12 18:37,Чт,OP05,36.5,BR03
2025-06-12 18:47,Чт,OP02,10.0,BR03
2025-06-13 09:00,Пт,OP02,10.9,BR03
2025-06-13 09:12,Пт,OP01,2.3,BR03
2025-06-13 09:18,Пт,OP01,2.0,BR03
2025-06-13 09:35,Пт,OP04,19.3,BR03
2025-06-13 09:38,Пт,OP01,3.7,BR03
2025-06-13 09:43,Пт,OP02,8.9,BR03
2025-06-13 10:03,Пт,OP02,10.6,BR03
2025-06-13 10:17,Пт,OP03,17.0,BR03
2025-06-13 10:18,Пт,OP01,6.4,BR03
2025-06-13 10:23,Пт,OP02,8.0,BR03
2025-06-13 10:39,Пт,OP03,10.5,BR03
2025-06-13 10:45,Пт,OP02,12.1,BR03
2025-06-13 10:51,Пт,OP02,7.8,BR03
2025-06-13 10:51,Пт,OP01,4.4,BR03
2025-06-13 10:55,Пт,OP01,2.0,BR03
2025-06-13 11:03,Пт,OP05,37.9,BR03
2025-06-13 11:17,Пт,OP03,8.0,BR03
2025-06-13 11:19,Пт,OP03,28.2,BR03
2025-06-13 11:26,Пт,OP05,28.9,BR03
2025-06-13 11:46,Пт,OP04,20.1,BR03
2025-06-13 12:01,Пт,OP05,25.1,BR03
2025-06-13 12:03,Пт,OP06,55.2,BR03
2025-06-13 12:19,Пт,OP05,33.6,BR03
2025-06-13 12:20,Пт,OP02,13.6,BR03
2025-06-13 12:23,Пт,OP02,8.7,BR03
2025-06-13 12:49,Пт,OP02,5.4,BR03
2025-06-13 12:55,Пт,OP03,15.0,BR03
2025-06-13 13:04,Пт,OP01,4.1,BR03
2025-06-13 13:16,Пт,OP05,46.5,BR03
2025-06-13 13:28,Пт,OP04,10.0,BR03
2025-06-13 13:29,Пт,OP01,8.9,BR03
2025-06-13 13:33,Пт,OP02,10.0,BR03
2025-06-13 13:34,Пт,OP04,26.1,BR03
2025-06-13 13:46,Пт,OP02,7.0,BR03
2025-06-13 13:51,Пт,OP02,8.6,BR03
2025-06-13 14:06,Пт,OP02,8.7,BR03
2025-06-13 14:14,Пт,OP06,39.6,BR03
2025-06-13 14:18,Пт,OP01,3.7,BR03
2025-06-13 14:55,Пт,OP01,3.3,BR03
2025-06-13 14:57,Пт,OP02,5.0,BR03
2025-06-13 15:27,Пт,OP03,14.9,BR03
2025-06-13 15:28,Пт,OP02,10.1,BR03
2025-06-13 15:36,Пт,OP02,7.3,BR03
2025-06-13 15:37,Пт,OP02,15.7,BR03
2025-06-13 15:38,Пт,OP03,29.0,BR03
2025-06-13 15:41,Пт,OP05,23.7,BR03
2025-06-13 16:03,Пт,OP01,2.0,BR03
2025-06-13 16:03,Пт,OP02,9.2,BR03
2025-06-13 16:03,Пт,OP01,2.1,BR03
2025-06-13 16:15,Пт,OP01,8.9,BR03
2025-06-13 16:19,Пт,OP05,30.7,BR03
2025-06-13 16:29,Пт,OP02,10.0,BR03
2025-06-13 16:33,Пт,OP04,21.3,BR03
2025-06-13 16:35,Пт,OP02,10.4,BR03
2025-06-13 16:41,Пт,OP02,11.6,BR03
2025-06-13 16:47,Пт,OP04,32.6,BR03
2025-06-13 16:52,Пт,OP04,16.1,BR03
2025-06-13 16:55,Пт,OP03,10.2,BR03
2025-06-13 16:57,Пт,OP03,24.8,BR03
2025-06-13 17:00,Пт,OP01,4.9,BR03
2025-06-13 17:09,Пт,OP03,16.1,BR03
2025-06-13 17:13,Пт,OP04,30.1,BR03
2025-06-13 17:20,Пт,OP01,3.3,BR03
2025-06-13 17:22,Пт,OP03,8.0,BR03
2025-06-13 17:41,Пт,OP01,4.5,BR03
2025-06-13 17:53,Пт,OP02,9.9,BR03
